"id","text","createdAt"
270,"Kwese Play Xcrosscash NOK by Alára Cliqcab cititrust","2025-07-08 21:34:53.785829"
271,"Afrinolly EaseMoni RSVP Lagos Along Transport arm securities","2025-07-08 21:34:53.785831"
272,"TVC Play OKash Z Kitchen Drop Innovations aiico","2025-07-08 21:34:53.785832"
273,"Nollywood TV CashLion La Veranda Jumia Logistics de lords securities","2025-07-08 21:34:53.785833"
274,"Viewza GoCash Thai Thai GIG Logistics core securities","2025-07-08 21:34:53.785834"
275,"Pulse TV RenMoney Lagosia Konga Express kinley securities","2025-07-08 21:34:53.785835"
276,"Netflix Lidya SLoW DHL Nigeria apt securities","2025-07-08 21:34:53.785836"
277,"Hulu FairMoney Kohinoor Lagos FedEx Nigeria cardinalstone","2025-07-08 21:34:53.785838"
278,"Disney+ QuickCheck Circa Lagos UPS Nigeria norrenberger","2025-07-08 21:34:53.785839"
279,"HBO Max PalmCredit Danfo Bistro Tranex passfolio","2025-07-08 21:34:53.785840"
280,"YouTube Zedvance Bay Lounge Max.ng prominent securities","2025-07-08 21:34:53.785841"
281,"Apple TV+ C24 Sailor's Lounge Oship first trustees","2025-07-08 21:34:53.785842"
282,"Peacock Okash E-Bar Sendy fbnquest","2025-07-08 21:34:53.785843"
283,"Paramount+ Credit Direct 788 on the Sea Jovago fbn money market","2025-07-08 21:34:53.785845"
284,"Tubi KiaKia Road Chef NIPOST fbn capital asset","2025-07-08 21:34:53.785846"
285,"Vudu Carbon La Taverna Restaurant Lapo Express union trustees","2025-07-08 21:34:53.785847"
286,"FuboTV Aella La Giara Restaurant GoKada Logistics fixed dep","2025-07-08 21:34:53.785848"
287,"Crackle Specta Oriental Garden Kobo360 credit assist invest","2025-07-08 21:34:53.785853"
288,"Rakuten TV ALAT Sawadee Restaurant Yeloha capital one investment","2025-07-08 21:34:53.785854"
289,"Mubi Pay Later Bangkok Thai Restaurant Shuttlers anchoria invest","2025-07-08 21:34:53.785856"
290,"Shudder INTEREST Bungalow Restaurant Easy Truck zara capital","2025-07-08 21:34:53.785857"
291,"Sling TV SOKOLENDINfairmoneyPlamcr9credi Terra Kulture PostaPlus creditcrest","2025-07-08 21:34:53.785858"
292,"iROKOtv FairMoney BluCabana Swift Transport uba money market","2025-07-08 21:34:53.785859"
293,"Showmax Nigeria Carbon Izanagi Japanese Restaurant DHL Nigeria ibtc money market","2025-07-08 21:34:53.785860"
294,"OnDemand Africa Branch Shiro Restaurant & Bar GIG Logistics ibtc asset","2025-07-08 21:34:53.785861"
295,"Kwese Play Palmcredit Talindo Steakhouse Red Star Express coronation money market","2025-07-08 21:34:53.785863"
296,"Afrinolly QuickCheck Kaly UPS Nigeria csl stockbrokers","2025-07-08 21:34:53.785864"
297,"TVC Play Aella Credit XO Bakery ABC Transport legacy money market","2025-07-08 21:34:53.785865"
298,"Nollywood TV KiaKia Àjọjẹ Tranex abacus money market","2025-07-08 21:34:53.785866"
299,"Viewza Migo food delivery Intercity.ng edc nigeria money market","2025-07-08 21:34:53.785867"
300,"Pulse TV Lidya restaurant near me CourierPlus money market fund","2025-07-08 21:34:53.785868"
301,"Netflix FINT fast food deals Zenith Carex International Limited icon stockbrokers","2025-07-08 21:34:53.785870"
302,"Hulu Kwaba grocery shopping online Kxpress Logistics trw stockbrokers","2025-07-08 21:34:53.785871"
303,"Disney+ Lendha cake shop Kobo360 horizon stockbrokers","2025-07-08 21:34:53.785872"
304,"HBO Max Owoafara ice cream parlor Intels Nigeria fsl asset","2025-07-08 21:34:53.785873"
305,"YouTube Zippy Capital pizza hut deals Transport Services Limited (TSL) cowry asset","2025-07-08 21:34:53.785874"
306,"Apple TV+ Soko Loan birthday cake delivery Starlink Global Solutions united capital asset","2025-07-08 21:34:53.785876"
307,"Peacock Xcrosscash Browns Café & Restaurant Sifax Group trustbanc asset","2025-07-08 21:34:53.785877"
308,"Paramount+ EaseMoni Ocean Basket Transcorp Hilton Logistics core asset","2025-07-08 21:34:53.785878"
309,"Tubi OKash The Bungalow Restaurant Aramex first ally asset","2025-07-08 21:34:53.785879"
310,"Vudu CashLion Terra Kulture Food Lounge Kwik nobleserve capital","2025-07-08 21:34:53.785880"
311,"FuboTV GoCash Metisse Fortune Global Limited alpha morgan capital","2025-07-08 21:34:53.785881"
312,"Crackle RenMoney BluCabana Restaurant & Cafe Au Fratelli Industries Ltd leo targeted saving","2025-07-08 21:34:53.785883"
313,"Rakuten TV Lidya Nkoyo Restaurant BMV Energy Logistics leo recurrent saving","2025-07-08 21:34:53.785884"
314,"Mubi FairMoney Jevinik Restaurant Brunel Logistics Global Solutions Limited monthly saving","2025-07-08 21:34:53.785885"
315,"Shudder QuickCheck Mr Biggs Burcont Shipping Nigeria Limited target saving","2025-07-08 21:34:53.785886"
316,"Sling TV PalmCredit Eastern Garden Chinese Restaurant BVL Agency fgsatsa goal top up","2025-07-08 21:34:53.785887"
317,"iROKOtv Zedvance Freddy’s Restaurant Baxwell Express festivesave","2025-07-08 21:34:53.785888"
318,"Showmax Nigeria C24 Genesis Restaurant MAX (max.ng) paymyrent nigeria","2025-07-08 21:34:53.785890"
319,"OnDemand Africa Okash Bubbles Plaza MVX digikolo","2025-07-08 21:34:53.785891"
320,"Kwese Play Credit Direct Kokodome Restaurant ThinkBikes Limited wealthbuddy","2025-07-08 21:34:53.785892"
321,"Afrinolly KiaKia Cilantro Restaurant and Lounge Gokada investnow","2025-07-08 21:34:53.785893"
322,"TVC Play Carbon Vista Restaurant Autochek fandk savings","2025-07-08 21:34:53.785894"
323,"Nollywood TV Aella The LasPalmas Restaurant Dellyman i-invest","2025-07-08 21:34:53.785895"
324,"Viewza Specta Royal Express Café & Restaurant Titan Airlogistics parthian partner","2025-07-08 21:34:53.785897"
325,"Pulse TV ALAT Sweet Sensation transport yoocharr","2025-07-08 21:34:53.785898"
326,"Netflix Pay Later Kilimanjaro taxi investa ng","2025-07-08 21:34:53.785899"
327,"Hulu INTEREST KFC Nigeria uber stashbox","2025-07-08 21:34:53.785900"
328,"Disney+ SOKOLENDINfairmoneyPlamcr9credi Tantalizers Uber Nigeria ziing","2025-07-08 21:34:53.785901"
329,"HBO Max FairMoney Chicken Republic Bolt Nigeria money market","2025-07-08 21:34:53.785902"
330,"YouTube Carbon Dominos Pizza Nigeria Oga Taxi goal created","2025-07-08 21:34:53.785904"
331,"Apple TV+ Branch Barcelos Lyft Nigeria goal topup","2025-07-08 21:34:53.785905"
332,"Peacock Palmcredit Mega Chicken InDriver Nigeria stash created","2025-07-08 21:34:53.785906"
333,"Paramount+ QuickCheck Yellow Chilli GoKada coop savings","2025-07-08 21:34:53.785907"
334,"Tubi Aella Credit Chicken Cottage MaxOkada savings successful","2025-07-08 21:34:53.785908"
335,"Vudu KiaKia Bogobiri House SafeBoda xmas savings","2025-07-08 21:34:53.785910"
336,"FuboTV Migo Hard Rock Cafe Taxify octafx","2025-07-08 21:34:53.785911"
337,"Crackle Lidya Tastee Fried Chicken PickMeUp mkt fund","2025-07-08 21:34:53.785912"
338,"Rakuten TV FINT Veggie Victory Little Cab Nigeria market fund","2025-07-08 21:34:53.785913"
339,"Mubi Kwaba The Place Restaurant SwiftRide mutual benefit","2025-07-08 21:34:53.785914"
340,"Shudder Lendha Eko Sky Restaurant and Lounge Uber equity fund","2025-07-08 21:34:53.785915"
341,"Sling TV Owoafara RSVP Lagos Bolt axa mmf","2025-07-08 21:34:53.785916"
342,"iROKOtv Zippy Capital Shiro Lagos inDrive arm mmf","2025-07-08 21:34:53.785918"
343,"Showmax Nigeria Soko Loan Cactus Restaurant Rida axa-mmf","2025-07-08 21:34:53.785919"
344,"OnDemand Africa Xcrosscash The Ona Treepz monthly contr","2025-07-08 21:34:53.785920"
345,"Kwese Play EaseMoni Z Kitchen Shuttlers esusu","2025-07-08 21:34:53.785921"
346,"Afrinolly OKash Park 'n' Shop, Lekki Xend monthsav","2025-07-08 21:34:53.785922"
347,"TVC Play CashLion Yin Yang Express Lite (Literide) monthly sav","2025-07-08 21:34:53.785924"
348,"Nollywood TV GoCash Asia Town Gomyway weekly sav","2025-07-08 21:34:53.785925"
349,"Viewza RenMoney Due by Chef Dish Staffbus weeklysav","2025-07-08 21:34:53.785926"
350,"Pulse TV Lidya Biobak Kitchen Hytch monthly ajo","2025-07-08 21:34:53.785927"
351,"Netflix FairMoney Floxy Kitchen Cliqcab weekly ajo","2025-07-08 21:34:53.785928"
352,"Hulu QuickCheck Vanilla Restaurant Along Transport ajo contr","2025-07-08 21:34:53.785929"
353,"Disney+ PalmCredit Funmi Food Canteen, Agege Drop Innovations flexible sav","2025-07-08 21:34:53.785931"
354,"HBO Max Zedvance Lekki Conservation Centre Jumia Logistics savings from expenses","2025-07-08 21:34:53.785932"
355,"YouTube C24 Omu Resort GIG Logistics spend and save","2025-07-08 21:34:53.785933"
356,"Apple TV+ Okash Nike Art Gallery Konga Express axamansard","2025-07-08 21:34:53.785934"
357,"Peacock Credit Direct Lagos Marina DHL Nigeria autosave","2025-07-08 21:34:53.785935"
358,"Paramount+ KiaKia Olumo Rock FedEx Nigeria spend & save","2025-07-08 21:34:53.785936"
359,"Tubi Carbon Shola Garden UPS Nigeria owealth investment","2025-07-08 21:34:53.785938"
360,"Vudu Aella Jabi Lake Mall Tranex flexible save","2025-07-08 21:34:53.785939"
361,"FuboTV Specta Apapa Amusement Park Max.ng flexible savings","2025-07-08 21:34:53.785940"
362,"Crackle ALAT Oshodi Mall Oship stockbrokers","2025-07-08 21:34:53.785941"
363,"Rakuten TV Pay Later Eko Atlantic Sendy piggyvest","2025-07-08 21:34:53.785942"
364,"Mubi INTEREST Ita Osa Fun Park Jovago overwood","2025-07-08 21:34:53.785943"
365,"Shudder SOKOLENDINfairmoneyPlamcr9credi UYO City Mall NIPOST rise vest","2025-07-08 21:34:53.785945"
366,"Sling TV FairMoney Jungle Magic Lapo Express arm money market","2025-07-08 21:34:53.785946"
367,"iROKOtv Carbon PlayCity GoKada Logistics uba nominee first","2025-07-08 21:34:53.785947"
368,"Showmax Nigeria Branch Eagle Square Kobo360 volition","2025-07-08 21:34:53.785948"
369,"OnDemand Africa Palmcredit The National Theatre Yeloha piggyvest","2025-07-08 21:34:53.785949"
370,"Kwese Play QuickCheck Smash Entertainment Park Shuttlers cowryw","2025-07-08 21:34:53.785951"
371,"Afrinolly Aella Credit Wuse Market Easy Truck bamboo sys","2025-07-08 21:34:53.785954"
372,"TVC Play KiaKia La Campagne Tropicana Beach Resort PostaPlus sumotrust","2025-07-08 21:34:53.785956"
373,"Nollywood TV Migo Epe Resort and Spa Swift Transport afrinvest","2025-07-08 21:34:53.785957"
374,"Viewza Lidya Inagbe Grand Resort DHL Nigeria wealthng","2025-07-08 21:34:53.785958"
375,"Pulse TV FINT Omu Resort GIG Logistics chaka tech","2025-07-08 21:34:53.785959"
376,"Netflix Kwaba Obudu Mountain Resort Red Star Express trove tech","2025-07-08 21:34:53.785960"
377,"Hulu Lendha Whispering Palms Resort UPS Nigeria mutual fund","2025-07-08 21:34:53.785962"
378,"Disney+ Owoafara Jara Beach Resort ABC Transport fsdh","2025-07-08 21:34:53.785963"
379,"HBO Max Zippy Capital Lekki Miami Beach Resort Tranex axa mansard","2025-07-08 21:34:53.785964"
380,"YouTube Soko Loan Hermitage Garden Resort Intercity.ng thrive agric","2025-07-08 21:34:53.785965"
381,"Apple TV+ Xcrosscash Kamp Ikare Beach Resort CourierPlus farmfunded","2025-07-08 21:34:53.785966"
382,"Peacock EaseMoni Zuma Rock Resort Zenith Carex International Limited agrilet","2025-07-08 21:34:53.785967"
383,"Paramount+ OKash Eko Tourist Beach Resort Kxpress Logistics crowdyvest","2025-07-08 21:34:53.785969"
384,"Tubi CashLion Atican Beach Resort Kobo360 agrorite","2025-07-08 21:34:53.785970"
385,"Vudu GoCash Casa Ilashe Intels Nigeria farmsponsor","2025-07-08 21:34:53.785971"
386,"FuboTV RenMoney Ibom Icon Hotel & Golf Resort Transport Services Limited (TSL) farm360","2025-07-08 21:34:53.785972"
387,"Crackle Lidya Oguta Lake Resort Starlink Global Solutions westagro","2025-07-08 21:34:53.785973"
388,"Rakuten TV FairMoney Le Meridien Ibom Hotel & Golf Resort Sifax Group farmcrowdy","2025-07-08 21:34:53.785974"
389,"Mubi QuickCheck Tarkwa Bay Beach Transcorp Hilton Logistics risevest","2025-07-08 21:34:53.785976"
390,"Shudder PalmCredit Elegushi Beach Aramex kolopay","2025-07-08 21:34:53.785977"
391,"Sling TV Zedvance Oniru Beach Kwik smart save","2025-07-08 21:34:53.785978"
392,"iROKOtv C24 La Campagne Tropicana Beach Fortune Global Limited meristem","2025-07-08 21:34:53.785979"
393,"Showmax Nigeria Okash Atican Beach Au Fratelli Industries Ltd vetiva","2025-07-08 21:34:53.785980"
394,"OnDemand Africa Credit Direct Lekki Beach BMV Energy Logistics cordros","2025-07-08 21:34:53.785982"
395,"Kwese Play KiaKia Alpha Beach Brunel Logistics Global Solutions Limited pettysave","2025-07-08 21:34:53.785983"
396,"Afrinolly Carbon Coconut Beach Burcont Shipping Nigeria Limited cititrust","2025-07-08 21:34:53.785984"
397,"TVC Play Aella Badagry Beach BVL Agency arm securities","2025-07-08 21:34:53.785985"
398,"Nollywood TV Specta Baracuda Beach Baxwell Express aiico","2025-07-08 21:34:53.785986"
399,"Viewza ALAT Eleko Beach MAX (max.ng) de lords securities","2025-07-08 21:34:53.785987"
400,"Pulse TV Pay Later Eko Tourist Beach MVX core securities","2025-07-08 21:34:53.785988"
401,"Netflix INTEREST Suntan Beach ThinkBikes Limited kinley securities","2025-07-08 21:34:53.785990"
402,"Hulu SOKOLENDINfairmoneyPlamcr9credi Ibaka Beach Gokada apt securities","2025-07-08 21:34:53.785991"
403,"Disney+ FairMoney Ndibe Beach Autochek cardinalstone","2025-07-08 21:34:53.785992"
404,"HBO Max Carbon Ibeno Beach Dellyman norrenberger","2025-07-08 21:34:53.785993"
405,"YouTube Branch Calabar Beach Titan Airlogistics passfolio","2025-07-08 21:34:53.785994"
406,"Apple TV+ Palmcredit Finima Beach transport prominent securities","2025-07-08 21:34:53.785996"
407,"Peacock QuickCheck Ziba Beach Resort taxi first trustees","2025-07-08 21:34:53.785997"
408,"Paramount+ Aella Credit Ikogosi Warm Springs Resort uber fbnquest","2025-07-08 21:34:53.785998"
409,"Tubi KiaKia Green Legacy Resort Uber Nigeria fbn money market","2025-07-08 21:34:53.785999"
410,"Vudu Migo Sail Harbour Resort Community Bolt Nigeria fbn capital asset","2025-07-08 21:34:53.786000"
411,"FuboTV Lidya Virginrose Resorts Oga Taxi union trustees","2025-07-08 21:34:53.786001"
412,"Crackle FINT White Deck Beach Resort Lyft Nigeria fixed dep","2025-07-08 21:34:53.786003"
413,"Rakuten TV Kwaba Nike Lake Resort InDriver Nigeria credit assist invest","2025-07-08 21:34:53.786004"
414,"Mubi Lendha Whispering Palms Resort GoKada capital one investment","2025-07-08 21:34:53.786005"
415,"Shudder Owoafara Davina Hill Resort & Hotel MaxOkada anchoria invest","2025-07-08 21:34:53.786006"
416,"Sling TV Zippy Capital Orange Resort SafeBoda zara capital","2025-07-08 21:34:53.786007"
417,"iROKOtv Soko Loan Aridolf Resort Wellness & Spa Taxify creditcrest","2025-07-08 21:34:53.786008"
418,"Showmax Nigeria Xcrosscash Vogue Beach Resort PickMeUp uba money market","2025-07-08 21:34:53.786010"
419,"OnDemand Africa EaseMoni Transcorp Hilton Abuja Little Cab Nigeria ibtc money market","2025-07-08 21:34:53.786011"
420,"Kwese Play OKash Hillview Hotel and Resort SwiftRide ibtc asset","2025-07-08 21:34:53.786012"
421,"Afrinolly CashLion Epe Resort Uber coronation money market","2025-07-08 21:34:53.786013"
422,"TVC Play GoCash Ibom Icon Hotel & Golf Resort Bolt csl stockbrokers","2025-07-08 21:34:53.786014"
423,"Nollywood TV RenMoney Zuma Rock Resort inDrive legacy money market","2025-07-08 21:34:53.786016"
424,"Viewza Lidya Villa Savoye Hotels And Resorts Rida abacus money market","2025-07-08 21:34:53.786017"
425,"Pulse TV FairMoney Tarkwa Bay Beach Treepz edc nigeria money market","2025-07-08 21:34:53.786018"
426,"Netflix QuickCheck Oniru Private Beach Shuttlers money market fund","2025-07-08 21:34:53.786019"
427,"Hulu PalmCredit Bar Beach Xend icon stockbrokers","2025-07-08 21:34:53.786020"
428,"Disney+ Zedvance Eleko Beach Lite (Literide) trw stockbrokers","2025-07-08 21:34:53.786021"
429,"HBO Max C24 Badagry Beach Gomyway horizon stockbrokers","2025-07-08 21:34:53.786023"
430,"YouTube Okash Lekki Beach Staffbus fsl asset","2025-07-08 21:34:53.786024"
431,"Apple TV+ Credit Direct Bodyline Fitness and Gym Hytch cowry asset","2025-07-08 21:34:53.786025"
432,"Peacock KiaKia iFitness Gym Cliqcab united capital asset","2025-07-08 21:34:53.786026"
433,"Paramount+ Carbon The Arena Fitness Along Transport trustbanc asset","2025-07-08 21:34:53.786027"
434,"Tubi Aella EliteBox Fitness Drop Innovations core asset","2025-07-08 21:34:53.786028"
435,"Vudu Specta Prime Fitness Jumia Logistics first ally asset","2025-07-08 21:34:53.786030"
436,"FuboTV ALAT Tribe Nation Fitness GIG Logistics nobleserve capital","2025-07-08 21:34:53.786031"
437,"Crackle Pay Later JackFit Gym Konga Express alpha morgan capital","2025-07-08 21:34:53.786032"
438,"Rakuten TV INTEREST Skyfit Gym DHL Nigeria leo targeted saving","2025-07-08 21:34:53.786033"
439,"Mubi SOKOLENDINfairmoneyPlamcr9credi MMA Factory FedEx Nigeria leo recurrent saving","2025-07-08 21:34:53.786034"
440,"Shudder FairMoney BNatural Gym UPS Nigeria monthly saving","2025-07-08 21:34:53.786035"
441,"Sling TV Carbon HIT Gym & Spa Tranex target saving","2025-07-08 21:34:53.786037"
442,"iROKOtv Branch MaxFit Gym Max.ng fgsatsa goal top up","2025-07-08 21:34:53.786038"
443,"Showmax Nigeria Palmcredit The Eko Gym and Spa Oship festivesave","2025-07-08 21:34:53.786039"
444,"OnDemand Africa QuickCheck Fahrenheit Fitness Sendy paymyrent nigeria","2025-07-08 21:34:53.786040"
445,"Kwese Play Aella Credit Gold’s Gym Nigeria Jovago digikolo","2025-07-08 21:34:53.786041"
446,"Afrinolly KiaKia Shredder Gang Gym NIPOST wealthbuddy","2025-07-08 21:34:53.786043"
447,"TVC Play Migo Universal Fitness Club Lapo Express investnow","2025-07-08 21:34:53.786044"
448,"Nollywood TV Lidya 360 Fitness Gym GoKada Logistics fandk savings","2025-07-08 21:34:53.786045"
449,"Viewza FINT The Gym Lagos Kobo360 i-invest","2025-07-08 21:34:53.786046"
450,"Pulse TV Kwaba Venivici Health Club & Urban Spa Yeloha parthian partner","2025-07-08 21:34:53.786047"
451,"Netflix Lendha BNatural Spa Shuttlers yoocharr","2025-07-08 21:34:53.786048"
452,"Hulu Owoafara Oriki Spa Easy Truck investa ng","2025-07-08 21:34:53.786050"
453,"Disney+ Zippy Capital Apples and Oranges Spa PostaPlus stashbox","2025-07-08 21:34:53.786051"
454,"HBO Max Soko Loan Oasis Medspa Swift Transport ziing","2025-07-08 21:34:53.786052"
455,"YouTube Xcrosscash Tirta Ayu Spa DHL Nigeria money market","2025-07-08 21:34:53.786053"
456,"Apple TV+ EaseMoni Clear Essence California Spa & Wellness Resort GIG Logistics goal created","2025-07-08 21:34:53.786057"
457,"Peacock OKash The Wheatbaker Spa Red Star Express goal topup","2025-07-08 21:34:53.786058"
458,"Paramount+ CashLion The Nail Boutique & Spa UPS Nigeria stash created","2025-07-08 21:34:53.786059"
459,"Tubi GoCash Beauty Addict Spa & Skin Clinic ABC Transport coop savings","2025-07-08 21:34:53.786060"
460,"Vudu RenMoney Four Seasons Spa Tranex savings successful","2025-07-08 21:34:53.786061"
461,"FuboTV Lidya Eko Hotel Spa Intercity.ng xmas savings","2025-07-08 21:34:53.786063"
462,"Crackle FairMoney Zaron Spa CourierPlus octafx","2025-07-08 21:34:53.786064"
463,"Rakuten TV QuickCheck Reflexions Spa Zenith Carex International Limited mkt fund","2025-07-08 21:34:53.786065"
464,"Mubi PalmCredit Flawless Skin by Abby Medspa Kxpress Logistics market fund","2025-07-08 21:34:53.786066"
465,"Shudder Zedvance MedSpa Nigeria Kobo360 mutual benefit","2025-07-08 21:34:53.786067"
466,"Sling TV C24 Barazahi Spa Intels Nigeria equity fund","2025-07-08 21:34:53.786068"
467,"iROKOtv Okash Elle Spa and Wellness Centre Transport Services Limited (TSL) axa mmf","2025-07-08 21:34:53.786070"
468,"Showmax Nigeria Credit Direct Bodyline Fitness & Gym Starlink Global Solutions arm mmf","2025-07-08 21:34:53.786071"
469,"OnDemand Africa KiaKia iFitness Sifax Group axa-mmf","2025-07-08 21:34:53.786072"
